"SYMBOL"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"seqnames"	"start"	"end"	"width"	"strand"	"width.1"	"strand.1"	"Conc"	"Conc_treated"	"Conc_control"	"Fold"	"p.value"	"FDR"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"GENENAME"
"LINC00511"	1.40746414	3.201016436	2.910925259	0.030473345	0.175202794	-4.161630776	"17"	72324120	72326570	2451	"*"	2452	"*"	0.962058566	0	1.962058566	-5.108570123	0.166270527	0.998642427	"Exon (ENST00000650211/ENSG00000227036, exon 3 of 6)"	17	72323118	72334367	11250	2	"ENSG00000227036"	"ENST00000650211"	7797	400619	"long intergenic non-protein coding RNA 511"
"LINC00656"	-1.532004719	6.368990418	-12.94740985	2.86e-05	0.005028138	3.393225939	"20"	23131663	23134308	2646	"*"	2647	"*"	4.960910258	5.147166772	4.746992153	0.199191321	0.777052586	0.998642427	"Promoter (<=1kb)"	20	23125068	23132631	7564	2	"ENSG00000233746"	"ENST00000443744"	0	200261	"long intergenic non-protein coding RNA 656"
"LINC00656"	-1.532004719	6.368990418	-12.94740985	2.86e-05	0.005028138	3.393225939	"20"	23135622	23136869	1248	"*"	1249	"*"	1.457234748	2.311244854	0	2.77330205	0.225576329	0.998642427	"Promoter (2-3kb)"	20	23125074	23132635	7562	2	"ENSG00000233746"	"ENST00000652955"	-2987	200261	"long intergenic non-protein coding RNA 656"
"LINC00656"	-1.532004719	6.368990418	-12.94740985	2.86e-05	0.005028138	3.393225939	"20"	23129437	23130636	1200	"*"	1201	"*"	0.961202366	0.612575557	1.241765311	-0.776491936	0.781988169	0.998642427	"Promoter (1-2kb)"	20	23125068	23132631	7564	2	"ENSG00000233746"	"ENST00000443744"	1995	200261	"long intergenic non-protein coding RNA 656"
"LINC00910"	1.529922117	8.377750002	8.041490971	0.000333852	0.017155857	0.826751708	"17"	43387747	43390946	3200	"*"	3201	"*"	4.558729644	4.340516927	4.748231977	-0.604652908	0.378539429	0.998642427	"Promoter (<=1kb)"	17	43338741	43388312	49572	2	"ENSG00000188825"	"ENST00000658096"	0	100130581	"long intergenic non-protein coding RNA 910"
"LINC01003"	1.096959886	4.912732323	4.854135845	0.003790055	0.058014845	-1.859676805	"7"	152463331	152465128	1798	"*"	1799	"*"	6.395852671	6.590346716	6.170991269	0.218803942	0.737834891	0.998642427	"Promoter (<=1kb)"	7	152463786	152465549	1764	1	"ENSG00000261455"	"ENST00000564834"	0	100128822	"long intergenic non-protein coding RNA 1003"
"LINC01036"	1.024367407	10.60317567	9.706664506	0.000127988	0.010515328	1.855684815	"1"	187672874	187674185	1312	"*"	1313	"*"	0.47520533	0	1.201088762	-2.179602129	0.608665878	0.998642427	"Intron (ENST00000643891/ENSG00000230426, intron 7 of 8)"	1	187641616	187643849	2234	1	"ENSG00000230426"	"ENST00000614505"	31258	104169671	"long intergenic non-protein coding RNA 1036"
"LINC01036"	1.024367407	10.60317567	9.706664506	0.000127988	0.010515328	1.855684815	"1"	187070064	187076786	6723	"*"	6724	"*"	3.810471262	3.600622635	3.993636397	-0.587793572	0.460332544	0.998642427	"Promoter (<=1kb)"	1	187070700	187686130	615431	1	"ENSG00000230426"	"ENST00000643891"	0	104169671	"long intergenic non-protein coding RNA 1036"
"LINC01091"	1.1949875	2.428111449	3.007758578	0.027093908	0.164342161	-4.034137929	"4"	123925520	123926719	1200	"*"	1201	"*"	0.089197633	1.089197633	0	4.080956406	0.41692536	0.998642427	"Promoter (<=1kb)"	4	123924774	123930785	6012	1	"ENSG00000249464"	"ENST00000662262"	746	285419	"long intergenic non-protein coding RNA 1091"
"LINC01234"	-1.265286428	1.689284881	-2.712483116	0.038940664	0.200542404	-4.425982736	"12"	113712310	113714572	2263	"*"	2264	"*"	0.950715973	0.004293681	1.517367763	-1.591177823	0.617686892	0.998642427	"Intron (ENST00000661760/ENSG00000249550, intron 2 of 3)"	12	113744731	113757565	12835	2	"ENSG00000249550"	"ENST00000653736"	42993	100506465	"long intergenic non-protein coding RNA 1234"
"LINC01419"	2.642622576	4.30507286	7.767434868	0.000397413	0.017537416	0.637007367	"8"	83651047	83654071	3025	"*"	3026	"*"	1.243455884	2.243455884	0	5.186647803	0.0876616	0.998642427	"Distal Intergenic"	8	83403758	83408900	5143	1	"ENSG00000253898"	"ENST00000522365"	247289	103352670	"long intergenic non-protein coding RNA 1419"
"LINC01630"	1.918295834	0.959147917	6.28681875	0.001127262	0.029743457	-0.510333772	"18"	51351737	51352936	1200	"*"	1201	"*"	0	0.918049448	0	3.919418594	0.432781321	0.998642427	"Intron (ENST00000635503/ENSG00000227115, intron 1 of 3)"	18	51346314	51562723	216410	1	"ENSG00000227115"	"ENST00000666962"	5423	100287225	"long intergenic non-protein coding RNA 1630"
"LINC01630"	1.918295834	0.959147917	6.28681875	0.001127262	0.029743457	-0.510333772	"18"	51399105	51400802	1698	"*"	1699	"*"	1.026879677	0	2.026879677	-5.171169411	0.126951936	0.998642427	"Intron (ENST00000635503/ENSG00000227115, intron 3 of 3)"	18	51392093	51584808	192716	1	"ENSG00000227115"	"ENST00000660545"	7012	100287225	"long intergenic non-protein coding RNA 1630"
"LINC01814"	-1.258028415	4.957628187	-3.370492572	0.017668643	0.131734859	-3.56702128	"2"	8525073	8527763	2691	"*"	2692	"*"	3.754698705	4.281172237	2.917156206	1.15160083	0.172313342	0.998642427	"Intron (ENST00000670008/ENSG00000236008, intron 3 of 3)"	2	8541077	8545236	4160	2	"ENSG00000236008"	"ENST00000648035"	17473	101929567	"long intergenic non-protein coding RNA 1814"
"LINC01814"	-1.258028415	4.957628187	-3.370492572	0.017668643	0.131734859	-3.56702128	"2"	8583294	8588787	5494	"*"	5495	"*"	4.175198786	4.071655169	4.27180603	-0.397541323	0.579845182	0.998642427	"Promoter (<=1kb)"	2	8506441	8583812	77372	2	"ENSG00000236008"	"ENST00000648900"	0	101929567	"long intergenic non-protein coding RNA 1814"
"LINC01814"	-1.258028415	4.957628187	-3.370492572	0.017668643	0.131734859	-3.56702128	"2"	8523439	8524638	1200	"*"	1201	"*"	0.680442064	1.408936826	0	1.857399815	0.622509223	0.998642427	"Intron (ENST00000670008/ENSG00000236008, intron 3 of 3)"	2	8541077	8545236	4160	2	"ENSG00000236008"	"ENST00000648035"	20598	101929567	"long intergenic non-protein coding RNA 1814"
"LINC01816"	1.928211615	3.492426641	6.986460254	0.000673226	0.022556769	0.059216024	"2"	70141454	70144287	2834	"*"	2835	"*"	5.953370309	6.10607222	5.782571309	0.123025547	0.862339008	0.998642427	"Distal Intergenic"	2	70124036	70132897	8862	2	"ENSG00000231327"	"ENST00000691543"	-8557	100133985	"long intergenic non-protein coding RNA 1816"
"LINC01933"	1.830617699	0.915308849	7.771225073	0.000396442	0.017537416	0.639675465	"5"	152231750	152233493	1744	"*"	1745	"*"	0.47520533	0	1.201088762	-2.179602129	0.608665878	0.998642427	"Intron (ENST00000524295/ENSG00000254226, intron 6 of 6)"	5	152217074	152270432	53359	1	"ENSG00000254226"	"ENST00000523605"	14676	101927115	"long intergenic non-protein coding RNA 1933"
"LINC02552"	1.709761006	1.383201336	3.065103182	0.025288972	0.158945183	-3.959156219	"11"	104413733	104414932	1200	"*"	1201	"*"	0.15128591	0	1.15128591	-4.327495235	0.331810281	0.998642427	"Distal Intergenic"	11	104561847	104568102	6256	2	"ENSG00000256422"	"ENST00000669770"	153170	102723895	"long intergenic non-protein coding RNA 2552"
"LINC02851"	-1.1949875	0.59749375	-6.05512962	0.001350723	0.032744605	-0.710949984	"9"	6703414	6704967	1554	"*"	1555	"*"	4.213977243	4.299232772	4.123365383	-0.024089646	0.972801748	0.99909938	"Promoter (<=1kb)"	9	6704270	6707777	3508	1	"ENSG00000229611"	"ENST00000664463"	0	105375968	"long intergenic non-protein coding RNA 2851"
"LITAF"	-1.43196944	7.353343558	-6.599885811	0.000890175	0.026181443	-0.248967455	"16"	11645809	11647575	1767	"*"	1768	"*"	0.673853317	1.673853317	0	4.63677018	0.269047935	0.998642427	"Distal Intergenic"	16	11556557	11636381	79825	2	"ENSG00000189067"	"ENST00000574848"	-9428	9516	"lipopolysaccharide induced TNF factor"
"LMX1B"	1.389975	0.6949875	7.043152163	0.000646901	0.022112551	0.103121557	"9"	126608834	126614504	5671	"*"	5672	"*"	3.495602529	4.00994557	2.688822777	1.106340411	0.227870589	0.998642427	"Promoter (<=1kb)"	9	126613928	126701032	87105	1	"ENSG00000136944"	"ENST00000355497"	0	4010	"LIM homeobox transcription factor 1 beta"
"LPIN3"	-2.327858443	6.18727491	-5.953471385	0.00146478	0.034391488	-0.800981636	"20"	41331329	41342639	11311	"*"	11312	"*"	4.756697681	4.939686469	4.54708059	0.19149814	0.781168222	0.998642427	"Promoter (<=1kb)"	20	41340821	41360582	19762	1	"ENSG00000132793"	"ENST00000373257"	0	64900	"lipin 3"
"LRMDA"	-2.430773878	1.882053605	-3.26215233	0.020032093	0.140437306	-3.704690883	"10"	75613793	75615013	1221	"*"	1222	"*"	0.235233433	0.920270462	0	1.616620937	0.706887566	0.998642427	"Intron (ENST00000611255/ENSG00000148655, intron 2 of 6)"	10	75601240	76036136	434897	1	"ENSG00000148655"	"ENST00000593817"	12553	83938	"leucine rich melanocyte differentiation associated"
"LRRC71"	-1.57922892	3.940018164	-3.942013052	0.009392556	0.094410672	-2.869432798	"1"	156917584	156922658	5075	"*"	5076	"*"	3.797571068	3.889713031	3.699140249	-0.009499478	0.990506763	0.99909938	"Promoter (<=1kb)"	1	156920632	156933094	12463	1	"ENSG00000160838"	"ENST00000337428"	0	149499	"leucine rich repeat containing 71"
"LRRC8B"	1.004997185	7.134573912	5.295738841	0.002542953	0.046335433	-1.414874712	"1"	89522975	89527096	4122	"*"	4123	"*"	4.563299977	5.029348355	3.870563491	0.953136159	0.170791987	0.998642427	"Promoter (<=1kb)"	1	89524829	89593366	68538	1	"ENSG00000197147"	"ENST00000439853"	0	23507	"leucine rich repeat containing 8 VRAC subunit B"
"LRRN2"	-1.969545161	7.85853292	-16.71538677	7.41e-06	0.003490126	4.667649162	"1"	204690207	204694525	4319	"*"	4320	"*"	3.112808608	2.192072061	3.670351757	-1.649620915	0.099739715	0.998642427	"Distal Intergenic"	1	204617170	204685738	68569	2	"ENSG00000170382"	"ENST00000367177"	-4469	10446	"leucine rich repeat neuronal 2"
"LTBP3"	-2.08989075	9.381461199	-17.60022238	5.64e-06	0.003490126	4.910121097	"11"	65543201	65544400	1200	"*"	1201	"*"	1.145207807	1.511120634	0.653744445	0.618292685	0.805601164	0.998642427	"Promoter (<=1kb)"	11	65538819	65544704	5886	2	"ENSG00000168056"	"ENST00000530785"	304	4054	"latent transforming growth factor beta binding protein 3"
"LTBP3"	-2.08989075	9.381461199	-17.60022238	5.64e-06	0.003490126	4.910121097	"11"	65540144	65541378	1235	"*"	1236	"*"	5.071397838	5.249695107	4.867916527	0.180919637	0.799620044	0.998642427	"Promoter (<=1kb)"	11	65539080	65540683	1604	2	"ENSG00000168056"	"ENST00000532661"	0	4054	"latent transforming growth factor beta binding protein 3"
"LTBP3"	-2.08989075	9.381461199	-17.60022238	5.64e-06	0.003490126	4.910121097	"11"	65544842	65547454	2613	"*"	2614	"*"	4.242949921	4.576858501	3.807721174	0.565052942	0.429599623	0.998642427	"Promoter (<=1kb)"	11	65538819	65546759	7941	2	"ENSG00000168056"	"ENST00000529189"	0	4054	"latent transforming growth factor beta binding protein 3"
"LTBP3"	-2.08989075	9.381461199	-17.60022238	5.64e-06	0.003490126	4.910121097	"11"	65549380	65557735	8356	"*"	8357	"*"	4.072318947	4.467826187	3.52564126	0.736143653	0.326318101	0.998642427	"Promoter (<=1kb)"	11	65538903	65549437	10535	2	"ENSG00000168056"	"ENST00000685178"	0	4054	"latent transforming growth factor beta binding protein 3"
"LZTS3"	1.260093107	6.739084558	6.756040821	0.000793939	0.024757369	-0.122597931	"20"	3172994	3174983	1990	"*"	1991	"*"	4.32396611	4.714120426	3.787518312	0.721665903	0.306905858	0.998642427	"Promoter (<=1kb)"	20	3162617	3173546	10930	2	"ENSG00000088899"	"ENST00000360342"	0	9762	"leucine zipper tumor suppressor family member 3"
"MAFA"	1.668730872	4.67880868	6.555677341	0.000919847	0.026710615	-0.285218748	"8"	143430217	143431517	1301	"*"	1302	"*"	4.892196436	4.910009474	4.874160707	-0.163647161	0.814511846	0.998642427	"Promoter (<=1kb)"	8	143428064	143430732	2669	2	"ENSG00000182759"	"ENST00000333480"	0	389692	"MAF bZIP transcription factor A"
"MAFA"	1.668730872	4.67880868	6.555677341	0.000919847	0.026710615	-0.285218748	"8"	143432484	143433683	1200	"*"	1201	"*"	1.129324981	1.537700802	0.557594261	0.735283373	0.770943796	0.998642427	"Promoter (1-2kb)"	8	143428064	143430732	2669	2	"ENSG00000182759"	"ENST00000333480"	-1752	389692	"MAF bZIP transcription factor A"
"MAFB"	1.638347112	6.954411848	4.847011838	0.003815309	0.058135579	-1.86707984	"20"	40600053	40602456	2404	"*"	2405	"*"	1.968029432	2.368250967	1.412250063	0.729695015	0.620516285	0.998642427	"Distal Intergenic"	20	40685848	40689236	3389	2	"ENSG00000204103"	"ENST00000373313"	86780	9935	"MAF bZIP transcription factor B"
"MAFB"	1.638347112	6.954411848	4.847011838	0.003815309	0.058135579	-1.86707984	"20"	40439499	40440698	1200	"*"	1201	"*"	0	0	0.829493498	-4.02330076	0.408339565	0.998642427	"Distal Intergenic"	20	40685848	40689236	3389	2	"ENSG00000204103"	"ENST00000373313"	248538	9935	"MAF bZIP transcription factor B"
"MAFB"	1.638347112	6.954411848	4.847011838	0.003815309	0.058135579	-1.86707984	"20"	40536917	40538116	1200	"*"	1201	"*"	0.089197633	1.089197633	0	4.080956406	0.41692536	0.998642427	"Distal Intergenic"	20	40685848	40689236	3389	2	"ENSG00000204103"	"ENST00000373313"	151120	9935	"MAF bZIP transcription factor B"
"MALAT1"	1.116148603	17.15566596	9.47477033	0.000144923	0.011297823	1.723956662	"11"	65504340	65508812	4473	"*"	4474	"*"	5.254544216	5.807764084	4.345785149	1.257082573	0.089591187	0.998642427	"Promoter (<=1kb)"	11	65504496	65504851	356	1	"ENSG00000251562"	"ENST00000613376"	0	378938	"metastasis associated lung adenocarcinoma transcript 1"
"MALAT1"	1.116148603	17.15566596	9.47477033	0.000144923	0.011297823	1.723956662	"11"	65496851	65498319	1469	"*"	1470	"*"	5.305058943	5.459075028	5.132613745	0.125844556	0.863027647	0.998642427	"Promoter (<=1kb)"	11	65497688	65506431	8744	1	"ENSG00000251562"	"ENST00000619449"	0	378938	"metastasis associated lung adenocarcinoma transcript 1"
"MALAT1"	1.116148603	17.15566596	9.47477033	0.000144923	0.011297823	1.723956662	"11"	65498390	65501298	2909	"*"	2910	"*"	5.488581674	5.813310949	5.06886342	0.542674977	0.461378249	0.998642427	"Promoter (<=1kb)"	11	65499042	65499706	665	1	"ENSG00000251562"	"ENST00000620902"	0	378938	"metastasis associated lung adenocarcinoma transcript 1"
"MAP1A"	1.152352505	10.41519279	4.557705665	0.005025139	0.067265776	-2.174021362	"15"	43513958	43515157	1200	"*"	1201	"*"	1.454903198	1.066648187	1.76051985	-0.851923722	0.670698758	0.998642427	"Promoter (2-3kb)"	15	43517608	43531611	14004	1	"ENSG00000166963"	"ENST00000300231"	-2451	4130	"microtubule associated protein 1A"
"MAP2"	1.522629662	4.728396175	3.656022232	0.012803895	0.110216114	-3.212337264	"2"	209512303	209513619	1317	"*"	1318	"*"	0.138895144	0	0.78461982	-1.790119691	0.711887613	0.998642427	"Intron (ENST00000682079/ENSG00000078018, intron 2 of 15)"	2	209579315	209678628	99314	1	"ENSG00000078018"	"ENST00000392193"	-65696	4133	"microtubule associated protein 2"
"MAP2"	1.522629662	4.728396175	3.656022232	0.012803895	0.110216114	-3.212337264	"2"	209423269	209426129	2861	"*"	2862	"*"	4.555831919	4.902194755	4.099127064	0.599696013	0.383540261	0.998642427	"Promoter (<=1kb)"	2	209424047	209734112	310066	1	"ENSG00000078018"	"ENST00000682079"	0	4133	"microtubule associated protein 2"
"MAP2"	1.522629662	4.728396175	3.656022232	0.012803895	0.110216114	-3.212337264	"2"	209589497	209592194	2698	"*"	2699	"*"	1.275210093	0	2.113096717	-2.973084407	0.264514947	0.998642427	"Intron (ENST00000682079/ENSG00000078018, intron 3 of 15)"	2	209580041	209734118	154078	1	"ENSG00000078018"	"ENST00000392194"	9456	4133	"microtubule associated protein 2"
"MAP3K15"	-1.562353563	3.719103845	-5.362481311	0.002399119	0.044876772	-1.350001956	"X"	19540087	19541418	1332	"*"	1333	"*"	0.496314637	0	1.200988255	-2.077873685	0.624485905	0.998642427	"Intron (ENST00000397821/ENSG00000147010, intron 16 of 17)"	23	19360059	19515508	155450	2	"ENSG00000180815"	"ENST00000338883"	-24579	389840	"mitogen-activated protein kinase kinase kinase 15"
"MAP3K9"	1.801232162	5.358237768	4.792505041	0.004015075	0.059331	-1.923966089	"14"	70807651	70810339	2689	"*"	2690	"*"	3.789636056	4.380539528	2.771664926	1.393817582	0.098390965	0.998642427	"Promoter (<=1kb)"	14	70722526	70809513	86988	2	"ENSG00000006432"	"ENST00000554752"	0	4293	"mitogen-activated protein kinase kinase kinase 9"
"MAP4K1"	-2.40960623	3.140588089	-4.926400048	0.003544467	0.056241627	-1.784997428	"19"	38617109	38626037	8929	"*"	8930	"*"	4.650844394	4.886639982	4.368833867	0.315985936	0.645589828	0.998642427	"Promoter (<=1kb)"	19	38587641	38617924	30284	2	"ENSG00000104814"	"ENST00000591517"	0	11184	"mitogen-activated protein kinase kinase kinase kinase 1"
"MAPK10"	1.389883653	4.092372765	2.923067708	0.030025168	0.173592957	-4.14558569	"4"	86038630	86040078	1449	"*"	1450	"*"	0.822883625	1.617965966	0	2.261848139	0.504509947	0.998642427	"Intron (ENST00000641010/ENSG00000109339, intron 11 of 14)"	4	86016002	86032578	16577	2	"ENSG00000109339"	"ENST00000641824"	-6052	5602	"mitogen-activated protein kinase 10"
"MAPK10"	1.389883653	4.092372765	2.923067708	0.030025168	0.173592957	-4.14558569	"4"	86593358	86597128	3771	"*"	3772	"*"	4.682871864	5.109663461	4.074109915	0.83102271	0.23157671	0.998642427	"Promoter (<=1kb)"	4	86013874	86594625	580752	2	"ENSG00000109339"	"ENST00000641051"	0	5602	"mitogen-activated protein kinase 10"
"MAPK13"	-1.133647556	5.519548882	-5.091107609	0.003050184	0.051603026	-1.617578755	"6"	36123370	36129377	6008	"*"	6009	"*"	3.659554283	3.966340565	3.269405248	0.491908553	0.559542571	0.998642427	"Promoter (<=1kb)"	6	36127809	36135832	8024	1	"ENSG00000156711"	"ENST00000476951"	0	5603	"mitogen-activated protein kinase 13"
"MAPK13"	-1.133647556	5.519548882	-5.091107609	0.003050184	0.051603026	-1.617578755	"6"	36119799	36123357	3559	"*"	3560	"*"	3.633207316	3.419220121	3.819516181	-0.594280866	0.481639018	0.998642427	"Distal Intergenic"	6	36127809	36135832	8024	1	"ENSG00000156711"	"ENST00000476951"	-4452	5603	"mitogen-activated protein kinase 13"
"MAPK3"	-1.313384682	7.10656362	-7.125160967	0.000610918	0.022112551	0.166068664	"16"	30121149	30123906	2758	"*"	2759	"*"	3.86339447	3.860224506	3.866557485	-0.20471677	0.793371921	0.998642427	"Promoter (<=1kb)"	16	30114105	30123220	9116	2	"ENSG00000102882"	"ENST00000263025"	0	5595	"mitogen-activated protein kinase 3"
"MARCKSL1"	1.413614118	9.81526399	9.571505163	0.000137556	0.010941122	1.779323997	"1"	32333809	32338151	4343	"*"	4344	"*"	5.213807829	5.132355469	5.290906236	-0.357569166	0.621844253	0.998642427	"Promoter (<=1kb)"	1	32333839	32336233	2395	2	"ENSG00000175130"	"ENST00000329421"	0	65108	"MARCKS like 1"
"MERTK"	-1.872429463	6.670721421	-7.016025381	0.000659344	0.022364733	0.082153116	"2"	111974825	111976024	1200	"*"	1201	"*"	0	0.918049448	0	3.919418594	0.432781321	0.998642427	"3' UTR"	2	111997370	112003443	6074	1	"ENSG00000153208"	"ENST00000473065"	-21346	10461	"MER proto-oncogene, tyrosine kinase"
"MIAT"	-2.31045987	9.61262665	-17.52747908	5.76e-06	0.003490126	4.890866089	"22"	26644865	26647432	2568	"*"	2569	"*"	4.483678249	4.820483939	4.043498653	0.573458708	0.407394498	0.998642427	"Promoter (<=1kb)"	22	26646411	26666225	19815	1	"ENSG00000225783"	"ENST00000668051"	0	440823	"myocardial infarction associated transcript"
"MICALL1"	-1.391542014	9.156356256	-9.625937691	0.000133605	0.01081492	1.81021562	"22"	37928618	37936007	7390	"*"	7391	"*"	3.992493213	4.251592769	3.676447344	0.372068994	0.624737026	0.998642427	"Promoter (2-3kb)"	22	37926563	37942009	15447	1	"ENSG00000100139"	"ENST00000402631"	2055	85377	"MICAL like 1"
"MIR17HG"	1.246472358	5.899579167	5.542507018	0.002055787	0.041027527	-1.177991005	"13"	91346949	91350059	3111	"*"	3112	"*"	6.154417208	6.356912404	5.918785801	0.237481752	0.729699348	0.998642427	"Promoter (<=1kb)"	13	91347820	91352402	4583	1	"ENSG00000215417"	"ENST00000582141"	0	407975	"miR-17-92a-1 cluster host gene"
"MIR3193"	1.881285397	1.802296865	3.430356728	0.016497546	0.127092718	-3.491665456	"20"	31610109	31611807	1699	"*"	1700	"*"	3.293346587	3.614572597	2.879478472	0.528097764	0.575556141	0.998642427	"Promoter (2-3kb)"	20	31607186	31607240	55	1	"ENSG00000264395"	"ENST00000578262"	2923	100422904	"microRNA 3193"
"MIR3193"	1.881285397	1.802296865	3.430356728	0.016497546	0.127092718	-3.491665456	"20"	31612423	31614351	1929	"*"	1930	"*"	3.857003357	4.338396881	3.129405185	0.999427622	0.215205928	0.998642427	"Distal Intergenic"	20	31607186	31607240	55	1	"ENSG00000264395"	"ENST00000578262"	5237	100422904	"microRNA 3193"
"MIR3194"	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	"20"	51490550	51495262	4713	"*"	4714	"*"	3.294829747	3.72870369	2.671440095	0.844913069	0.379117694	0.998642427	"Intron (ENST00000396009/ENSG00000101096, intron 3 of 9)"	20	51452905	51452977	73	2	"ENSG00000266761"	"ENST00000582236"	-37573	100422889	"microRNA 3194"
"MIR3681HG"	-1.074130807	4.275171777	-3.819766355	0.010706083	0.100922581	-3.014468218	"2"	12385740	12388326	2587	"*"	2588	"*"	1.39184953	2.25414286	0	2.852957793	0.249787508	0.998642427	"Promoter (1-2kb)"	2	12390151	12562617	172467	1	"ENSG00000224184"	"ENST00000653484"	-1825	100506457	"MIR3681 host gene"
"MIR4432HG"	-2.945467026	3.391029347	-8.381411272	0.000270849	0.01524531	1.053465737	"2"	60284996	60288976	3981	"*"	3982	"*"	2.391660996	2.751812757	1.910576954	0.623813689	0.595366057	0.998642427	"Distal Intergenic"	2	60336446	60342793	6348	2	"ENSG00000228590"	"ENST00000647917"	53817	106660609	"MIR4432 host gene"
"MIR4432HG"	-2.945467026	3.391029347	-8.381411272	0.000270849	0.01524531	1.053465737	"2"	60318152	60321049	2898	"*"	2899	"*"	1.887533677	2.676351833	0.011021901	2.336507183	0.15465406	0.998642427	"Distal Intergenic"	2	60336446	60342793	6348	2	"ENSG00000228590"	"ENST00000647917"	21744	106660609	"MIR4432 host gene"
"MIR548AL"	2.464105808	2.288694571	3.801968814	0.010914148	0.101616637	-3.035775771	"11"	74403996	74409271	5276	"*"	5277	"*"	2.333077385	3.257592116	0	3.737747577	0.01245346	0.998642427	"Exon (ENST00000524441/ENSG00000255440, exon 2 of 3)"	11	74399237	74399333	97	1	"ENSG00000264402"	"ENST00000578416"	4759	100616215	"microRNA 548al"
"MIR9-1HG"	1.305845947	3.943044546	4.188824509	0.00726112	0.081862122	-2.583660493	"1"	156455260	156458295	3036	"*"	3037	"*"	5.146063785	5.450754226	4.759305772	0.489469485	0.497148417	0.998642427	"Promoter (<=1kb)"	1	156404253	156456613	52361	2	"ENSG00000125462"	"ENST00000673141"	0	10485	"MIR9-1 host gene"
"MIR9-3HG"	-1.260453238	2.353534953	-3.778634848	0.011193905	0.102738456	-3.063785445	"15"	89361149	89363081	1933	"*"	1934	"*"	2.828600018	2.578530234	3.041660143	-0.651877068	0.530746401	0.998642427	"Promoter (<=1kb)"	15	89361579	89398487	36909	1	"ENSG00000255571"	"ENST00000536780"	0	254559	"MIR9-3 host gene"
"MIRLET7I"	1.935784974	1.30122582	5.052922646	0.00315729	0.052604249	-1.656049671	"12"	62601952	62604085	2134	"*"	2135	"*"	5.338372585	5.632493909	4.968520868	0.462272853	0.528547528	0.998642427	"Promoter (<=1kb)"	12	62603686	62603769	84	1	"ENSG00000199179"	"ENST00000362309"	0	406891	"microRNA let-7i"
"MLKL"	-1.127179456	7.570385024	-6.321598923	0.001097572	0.029241226	-0.480754977	"16"	74691038	74692778	1741	"*"	1742	"*"	0.913192493	0	1.700291435	-2.566693632	0.393193814	0.998642427	"Promoter (<=1kb)"	16	74675618	74691469	15852	2	"ENSG00000168404"	"ENST00000571303"	0	197259	"mixed lineage kinase domain like pseudokinase"
"MMRN1"	1.364020884	6.206189577	8.048079445	0.000332477	0.017117271	0.831235287	"4"	89885978	89890919	4942	"*"	4943	"*"	3.573867009	3.537365279	3.60946795	-0.26938122	0.753623543	0.998642427	"Intron (ENST00000394980/ENSG00000138722, intron 1 of 8)"	4	89894854	89954614	59761	1	"ENSG00000138722"	"ENST00000264790"	-3935	22915	"multimerin 1"
"MORC4"	1.004794765	6.631405522	4.595524465	0.004844297	0.065971397	-2.133190958	"X"	106940811	106942010	1200	"*"	1201	"*"	0	0	0.829493498	-4.02330076	0.408339565	0.998642427	"Promoter (<=1kb)"	23	106941464	106942584	1121	2	"ENSG00000133131"	"ENST00000478924"	574	79710	"MORC family CW-type zinc finger 4"
"MPV17L2"	1.024592043	8.028534878	6.46687056	0.000983011	0.027497252	-0.358686213	"19"	18194294	18195493	1200	"*"	1201	"*"	3.131950274	2.924699599	3.31313383	-0.580163975	0.551463472	0.998642427	"Promoter (1-2kb)"	19	18193250	18196948	3699	1	"ENSG00000254858"	"ENST00000533807"	1044	84769	"MPV17 mitochondrial inner membrane protein like 2"
"MPV17L2"	1.024592043	8.028534878	6.46687056	0.000983011	0.027497252	-0.358686213	"19"	18192354	18193730	1377	"*"	1378	"*"	6.483600137	6.621543819	6.331058891	0.090133203	0.887917933	0.998642427	"Promoter (<=1kb)"	19	18193218	18194160	943	1	"ENSG00000254858"	"ENST00000534421"	0	84769	"MPV17 mitochondrial inner membrane protein like 2"
"MRC2"	-1.627617923	8.212599894	-12.63563512	3.25e-05	0.00518287	3.266337994	"17"	62689742	62694680	4939	"*"	4940	"*"	3.802168452	3.39353327	4.120241474	-0.918307005	0.254057983	0.998642427	"Promoter (<=1kb)"	17	62688858	62689933	1076	1	"ENSG00000011028"	"ENST00000580916"	884	9902	"mannose receptor C type 2"
"MTUS2"	-2.250195788	6.086488067	-12.15609403	3.98e-05	0.005746311	3.063433784	"13"	29151847	29153046	1200	"*"	1201	"*"	0.15128591	0	1.15128591	-4.327495235	0.331810281	0.998642427	"Intron (ENST00000612955/ENSG00000132938, intron 5 of 15)"	13	29071984	29281770	209787	1	"ENSG00000132938"	"ENST00000255289"	79863	23281	"microtubule associated scaffold protein 2"
"MYADM"	-1.947061918	4.999136158	-13.75390245	2.08e-05	0.004228006	3.704333191	"19"	53867023	53872416	5394	"*"	5395	"*"	3.734618536	3.827440686	3.635411083	-0.008057795	0.992089655	0.999135906	"Promoter (<=1kb)"	19	53867883	53874094	6212	1	"ENSG00000179820"	"ENST00000448420"	0	91663	"myeloid associated differentiation marker"
