"SYMBOL"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"seqnames"	"start"	"end"	"width"	"log2FC"	"seqnames.1"	"start.1"	"end.1"	"width.1"	"strand"	"V4"	"V5"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"GENENAME"
"NIPSNAP2"	-1.046154908	9.582692418	-3.417121089	0.007147234	0.059567765	-2.664042286	"7"	55971076	55971476	"*"	-0.813089376	"7"	55971077	55971476	400	"*"	"*"	-0.813089376	"Intron (ENST00000446692/ENSG00000146729, intron 1 of 6)"	7	55965113	55981498	16386	1	"ENSG00000146729"	"ENST00000472404"	5964	2631	"nipsnap homolog 2"
"NPC2"	-1.04965961	7.983116425	-4.251316077	0.001919328	0.03190267	-1.326001285	"14"	74493267	74493667	"*"	-0.579015251	"14"	74493268	74493667	400	"*"	"*"	-0.579015251	"Promoter (<=1kb)"	14	74476192	74493307	17116	2	"ENSG00000119655"	"ENST00000434013"	0	10577	"NPC intracellular cholesterol transporter 2"
"NPR3"	-4.508813984	4.981129641	-8.027078267	1.62e-05	0.002303255	3.526306795	"5"	32678279	32678679	"*"	0.795147304	"5"	32678280	32678679	400	"*"	"*"	0.795147304	"Distal Intergenic"	5	32689070	32783028	93959	1	"ENSG00000113389"	"ENST00000509104"	-10391	4883	"natriuretic peptide receptor 3"
"NR1H2"	-1.149260992	10.8622748	-3.908708619	0.003258294	0.041324133	-1.866467813	"19"	50376576	50376976	"*"	-0.553054723	"19"	50376577	50376976	400	"*"	"*"	-0.553054723	"Promoter (<=1kb)"	19	50376473	50382950	6478	1	"ENSG00000131408"	"ENST00000599105"	104	7376	"nuclear receptor subfamily 1 group H member 2"
"NSMCE1"	-1.111467734	9.76758847	-4.139741827	0.002276334	0.034409523	-1.500407709	"16"	27237394	27237794	"*"	-0.916204727	"16"	27237395	27237794	400	"*"	"*"	-0.916204727	"Intron (ENST00000361439/ENSG00000169189, intron 2 of 7)"	16	27225172	27233078	7907	2	"ENSG00000169189"	"ENST00000562039"	-4317	197370	"NSE1 homolog, SMC5-SMC6 complex component"
"NSMCE2"	-1.181169624	10.93131545	-3.989820613	0.002870474	0.03878735	-1.737223712	"8"	125180868	125181268	"*"	-0.622137134	"8"	125180869	125181268	400	"*"	"*"	-0.622137134	"Intron (ENST00000523741/ENSG00000156831, intron 4 of 4)"	8	125124144	125367118	242975	1	"ENSG00000156831"	"ENST00000517315"	56725	286053	"NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase"
"ONECUT2"	2.230708035	2.407835268	2.509716127	0.032201191	0.116853127	-4.161772762	"18"	57435183	57435583	"*"	0.487705935	"18"	57435184	57435583	400	"*"	"*"	0.487705935	"Promoter (<=1kb)"	18	57435374	57491298	55925	1	"ENSG00000119547"	"ENST00000491143"	0	9480	"one cut homeobox 2"
"OSBP2"	-1.014090087	13.03926209	-2.699702741	0.023427223	0.099468273	-3.850188859	"22"	30814980	30815380	"*"	-0.842814766	"22"	30814981	30815380	400	"*"	"*"	-0.842814766	"Intron (ENST00000438716/ENSG00000184792, intron 3 of 14)"	22	30822516	30907824	85309	1	"ENSG00000184792"	"ENST00000437268"	-7136	23762	"oxysterol binding protein 2"
"OSBP2"	-1.014090087	13.03926209	-2.699702741	0.023427223	0.099468273	-3.850188859	"22"	30828449	30828849	"*"	-0.601671783	"22"	30828450	30828849	400	"*"	"*"	-0.601671783	"Intron (ENST00000438716/ENSG00000184792, intron 3 of 14)"	22	30822516	30907824	85309	1	"ENSG00000184792"	"ENST00000437268"	5934	23762	"oxysterol binding protein 2"
"PALM2AKAP2"	-2.925377816	11.26530355	-4.908341121	0.000728565	0.019091572	-0.333811441	"9"	109835475	109835875	"*"	-0.466432574	"9"	109835476	109835875	400	"*"	"*"	-0.466432574	"Intron (ENST00000374531/ENSG00000157654, intron 2 of 6)"	9	109867031	109942773	75743	1	"ENSG00000157654"	"ENST00000497711"	-31156	445815	"PALM2 and AKAP2 fusion"
"PDE4A"	-2.291553979	7.193362173	-4.082688985	0.002485468	0.036009775	-1.590202903	"19"	10461194	10461594	"*"	-0.723334559	"19"	10461195	10461594	400	"*"	"*"	-0.723334559	"Promoter (2-3kb)"	19	10458969	10467366	8398	1	"ENSG00000065989"	"ENST00000590407"	2226	5141	"phosphodiesterase 4A"
"PDE5A"	-1.055851687	4.987886715	-4.149881936	0.002241155	0.034304993	-1.484491112	"4"	119628926	119629326	"*"	-0.578323502	"4"	119628927	119629326	400	"*"	"*"	-0.578323502	"Promoter (<=1kb)"	4	119494403	119628804	134402	2	"ENSG00000138735"	"ENST00000354960"	-123	8654	"phosphodiesterase 5A"
"PECR"	-1.198139362	7.536790912	-3.791056364	0.003921756	0.044653102	-2.055242585	"2"	216083836	216084236	"*"	0.70945261	"2"	216083837	216084236	400	"*"	"*"	0.70945261	"Promoter (<=1kb)"	2	216065450	216082955	17506	2	"ENSG00000115425"	"ENST00000464722"	-882	55825	"peroxisomal trans-2-enoyl-CoA reductase"
"PEMT"	-1.12694866	4.696852392	-3.39886888	0.007362647	0.0601424	-2.694041274	"17"	17549776	17550176	"*"	0.414346352	"17"	17549777	17550176	400	"*"	"*"	0.414346352	"Intron (ENST00000395782/ENSG00000133027, intron 2 of 6)"	17	17505563	17577465	71903	2	"ENSG00000133027"	"ENST00000395782"	27289	10400	"phosphatidylethanolamine N-methyltransferase"
"PHACTR1"	-1.515570137	7.751517291	-4.8625803	0.000777844	0.019820871	-0.400895338	"6"	13187494	13187894	"*"	1.895688342	"6"	13187495	13187894	400	"*"	"*"	1.895688342	"Intron (ENST00000693693/ENSG00000112137, intron 7 of 9)"	6	13181604	13287843	106240	1	"ENSG00000112137"	"ENST00000692502"	5891	221692	"phosphatase and actin regulator 1"
"PHC1"	-1.053750399	8.134846323	-2.764500575	0.021020541	0.095236433	-3.743274999	"12"	8922437	8922837	"*"	0.971631031	"12"	8922438	8922837	400	"*"	"*"	0.971631031	"Promoter (<=1kb)"	12	8922744	8940070	17327	1	"ENSG00000111752"	"ENST00000542346"	0	1911	"polyhomeotic homolog 1"
"PHF19"	-1.111129728	10.03728163	-4.181970682	0.002133572	0.033373993	-1.434208875	"9"	120868581	120868981	"*"	-0.489945275	"9"	120868582	120868981	400	"*"	"*"	-0.489945275	"Promoter (<=1kb)"	9	120855652	120868911	13260	2	"ENSG00000119403"	"ENST00000419155"	0	26147	"PHD finger protein 19"
"PHYHD1"	-2.647178659	2.550311978	-5.730890679	0.000236434	0.009983316	0.818493629	"9"	128933588	128933988	"*"	-0.940763095	"9"	128933589	128933988	400	"*"	"*"	-0.940763095	"Promoter (<=1kb)"	9	128934025	128942038	8014	1	"ENSG00000175287"	"ENST00000442837"	-37	254295	"phytanoyl-CoA dioxygenase domain containing 1"
"PIGV"	-1.105050709	7.549256752	-4.279284134	0.001839485	0.031142522	-1.282538192	"1"	26791490	26791890	"*"	-0.477437679	"1"	26791491	26791890	400	"*"	"*"	-0.477437679	"Promoter (2-3kb)"	1	26789309	26798302	8994	1	"ENSG00000060642"	"ENST00000674317"	2182	55650	"phosphatidylinositol glycan anchor biosynthesis class V"
"PIM1"	-1.019017351	11.25310406	-3.083607644	0.012356936	0.07599974	-3.21479439	"6"	37172227	37172627	"*"	-0.46257225	"6"	37172228	37172627	400	"*"	"*"	-0.46257225	"Promoter (<=1kb)"	6	37172468	37174247	1780	1	"ENSG00000137193"	"ENST00000468243"	0	5292	"Pim-1 proto-oncogene, serine/threonine kinase"
"PIP4K2A"	-1.290658368	11.6018979	-4.156159106	0.002219667	0.03415713	-1.474644595	"10"	22530153	22530553	"*"	-0.842774566	"10"	22530154	22530553	400	"*"	"*"	-0.842774566	"Distal Intergenic"	10	22536893	22539635	2743	2	"ENSG00000150867"	"ENST00000474335"	9082	5305	"phosphatidylinositol-5-phosphate 4-kinase type 2 alpha"
"PITX1"	-2.410523933	4.85185464	-4.403429755	0.001525332	0.028294864	-1.0908813	"5"	135019876	135020276	"*"	-0.821663437	"5"	135019877	135020276	400	"*"	"*"	-0.821663437	"Distal Intergenic"	5	135029287	135032010	2724	2	"ENSG00000069011"	"ENST00000504936"	11734	5307	"paired like homeodomain 1"
"PLCL1"	-1.025619099	5.89442027	-2.861210136	0.017884928	0.088656474	-3.583329162	"2"	198104127	198104527	"*"	-1.390112478	"2"	198104128	198104527	400	"*"	"*"	-1.390112478	"Intron (ENST00000428675/ENSG00000115896, intron 5 of 5)"	2	198083749	198149884	66136	1	"ENSG00000115896"	"ENST00000437704"	20379	5334	"phospholipase C like 1 (inactive)"
"PLIN5"	-1.25299316	2.249459854	-2.719244589	0.02267351	0.098453805	-3.817972057	"19"	4531585	4531985	"*"	-0.443751885	"19"	4531586	4531985	400	"*"	"*"	-0.443751885	"Promoter (2-3kb)"	19	4532372	4534274	1903	2	"ENSG00000214456"	"ENST00000592610"	2289	440503	"perilipin 5"
"PLK2"	1.148538059	7.068417183	3.811841233	0.003794941	0.044252217	-2.021784775	"5"	58363484	58363884	"*"	0.872750912	"5"	58363485	58363884	400	"*"	"*"	0.872750912	"Distal Intergenic"	5	58454706	58455116	411	2	"ENSG00000145632"	"ENST00000511326"	91232	10769	"polo like kinase 2"
"PLPP4"	-1.263556088	4.56566705	-3.365496836	0.007774112	0.061217381	-2.748944834	"10"	120580663	120581063	"*"	0.45170425	"10"	120580664	120581063	400	"*"	"*"	0.45170425	"Intron (ENST00000398250/ENSG00000203805, intron 6 of 6)"	10	120575188	120587496	12309	1	"ENSG00000203805"	"ENST00000496437"	5476	196051	"phospholipid phosphatase 4"
"POLE2"	-1.188458416	8.569294662	-4.535731302	0.001252386	0.025651696	-0.888970479	"14"	49660773	49661173	"*"	0.562004319	"14"	49660774	49661173	400	"*"	"*"	0.562004319	"Intron (ENST00000216367/ENSG00000100479, intron 10 of 18)"	14	49643555	49655064	11510	2	"ENSG00000100479"	"ENST00000556937"	-5710	5427	"DNA polymerase epsilon 2, accessory subunit"
"POLE2"	-1.188458416	8.569294662	-4.535731302	0.001252386	0.025651696	-0.888970479	"14"	49688076	49688476	"*"	-0.492883681	"14"	49688077	49688476	400	"*"	"*"	-0.492883681	"Promoter (<=1kb)"	14	49643555	49688214	44660	2	"ENSG00000100479"	"ENST00000216367"	0	5427	"DNA polymerase epsilon 2, accessory subunit"
"PPM1H"	-1.473199369	5.445997429	-3.877882369	0.003419833	0.042144601	-1.915782935	"12"	62728935	62729335	"*"	-0.985473388	"12"	62728936	62729335	400	"*"	"*"	-0.985473388	"Intron (ENST00000228705/ENSG00000111110, intron 5 of 9)"	12	62648574	62721020	72447	2	"ENSG00000111110"	"ENST00000551214"	-7916	57460	"protein phosphatase, Mg2+/Mn2+ dependent 1H"
"PPRC1"	-1.065507033	11.45821293	-3.70632955	0.004486573	0.047422653	-2.192085185	"10"	102148921	102149321	"*"	-0.435602151	"10"	102148922	102149321	400	"*"	"*"	-0.435602151	"Promoter (<=1kb)"	10	102148393	102149317	925	1	"ENSG00000148840"	"ENST00000495914"	529	23082	"PPARG related coactivator 1"
"PRG2"	-3.547551854	3.934739974	-8.482006991	1.02e-05	0.00179407	3.984188837	"11"	57395885	57396285	"*"	0.515444226	"11"	57395886	57396285	400	"*"	"*"	0.515444226	"Intron (ENST00000534081/ENSG00000254979, intron 8 of 12)"	11	57386780	57390650	3871	2	"ENSG00000186652"	"ENST00000311862"	-5236	5553	"proteoglycan 2, pro eosinophil major basic protein"
"PRKAG2"	-1.002350892	6.932073706	-3.627937252	0.005085317	0.050539025	-2.319315198	"7"	151755970	151756370	"*"	-0.602072498	"7"	151755971	151756370	400	"*"	"*"	-0.602072498	"Intron (ENST00000287878/ENSG00000106617, intron 3 of 15)"	7	151556161	151736314	180154	2	"ENSG00000106617"	"ENST00000492843"	-19657	51422	"protein kinase AMP-activated non-catalytic subunit gamma 2"
"PRKAG2"	-1.002350892	6.932073706	-3.627937252	0.005085317	0.050539025	-2.319315198	"7"	151616396	151616796	"*"	-0.492248151	"7"	151616397	151616796	400	"*"	"*"	-0.492248151	"Intron (ENST00000418337/ENSG00000106617, intron 1 of 11)"	7	151556206	151631885	75680	2	"ENSG00000106617"	"ENST00000650851"	15089	51422	"protein kinase AMP-activated non-catalytic subunit gamma 2"
"PRKAR1B"	-1.631622207	9.648009194	-5.769327079	0.000224842	0.009832678	0.869858665	"7"	739553	739953	"*"	-0.492242621	"7"	739554	739953	400	"*"	"*"	-0.492242621	"Intron (ENST00000297440/ENSG00000164818, intron 2 of 12)"	7	549742	727650	177909	2	"ENSG00000188191"	"ENST00000403562"	-11904	5575	"protein kinase cAMP-dependent type I regulatory subunit beta"
"PROCA1"	-1.150090872	7.414731842	-3.797548606	0.003881673	0.044474684	-2.044787044	"17"	28711242	28711642	"*"	-0.571623535	"17"	28711243	28711642	400	"*"	"*"	-0.571623535	"Promoter (<=1kb)"	17	28704081	28711299	7219	2	"ENSG00000167525"	"ENST00000579650"	0	147011	"protein interacting with cyclin A1"
"PRUNE2"	-2.007436836	2.399959043	-5.497320766	0.000322315	0.012058182	0.501618496	"9"	76669887	76670287	"*"	-0.629732595	"9"	76669888	76670287	400	"*"	"*"	-0.629732595	"Intron (ENST00000376717/ENSG00000106772, intron 1 of 10)"	9	76614450	76652549	38100	2	"ENSG00000106772"	"ENST00000424866"	-17339	158471	"prune homolog 2 with BCH domain"
"PSMC2P1"	-1.271840602	3.962862809	-3.960528306	0.003004593	0.039561969	-1.783810315	"3"	132113940	132114340	"*"	-0.600268715	"3"	132113941	132114340	400	"*"	"*"	-0.600268715	"Intron (ENST00000512055/ENSG00000196353, intron 2 of 19)"	3	132175402	132176711	1310	1	"ENSG00000240854"	"ENST00000470499"	-61062	729674	"PSMC2 pseudogene 1"
"PTH2R"	-2.947185307	6.296495504	-7.531643546	2.75e-05	0.003062068	3.000307987	"2"	208693521	208693921	"*"	-1.745502912	"2"	208693522	208693921	400	"*"	"*"	-1.745502912	"Intron (ENST00000419079/ENSG00000144407, intron 4 of 6)"	2	208838363	208854503	16141	1	"ENSG00000144407"	"ENST00000487472"	-144442	5746	"parathyroid hormone 2 receptor"
"PTPRR"	-2.849017389	1.674508695	-9.062160306	5.82e-06	0.001301423	4.535575099	"12"	70827139	70827539	"*"	-0.915950195	"12"	70827140	70827539	400	"*"	"*"	-0.915950195	"Intron (ENST00000283228/ENSG00000153233, intron 2 of 13)"	12	70638931	70788982	150052	2	"ENSG00000153233"	"ENST00000342084"	-38158	5801	"protein tyrosine phosphatase receptor type R"
"PVT1"	-2.954521642	8.902356872	-10.44390815	1.7e-06	0.00061927	5.717293478	"8"	127853998	127854398	"*"	0.408195374	"8"	127853999	127854398	400	"*"	"*"	0.408195374	"Promoter (<=1kb)"	8	127854396	127932696	78301	1	"ENSG00000249859"	"ENST00000520913"	0	5820	"Pvt1 oncogene"
"RABL3"	-1.06137822	8.135163592	-3.879476024	0.003411279	0.042124595	-1.913230849	"3"	120742283	120742683	"*"	-0.562274755	"3"	120742284	120742683	400	"*"	"*"	-0.562274755	"Promoter (<=1kb)"	3	120684938	120742516	57579	2	"ENSG00000144840"	"ENST00000273375"	0	285282	"RAB, member of RAS oncogene family like 3"
"RAMACL"	-1.109351328	3.048995645	-3.33761998	0.008136086	0.062546107	-2.794858178	"6"	166590367	166590767	"*"	0.461377068	"6"	166590368	166590767	400	"*"	"*"	0.461377068	"Promoter (2-3kb)"	6	166585604	166587594	1991	2	"ENSG00000235272"	"ENST00000444122"	-2774	353267	"RNA guanine-7 methyltransferase activating subunit like (pseudogene)"
"RASSF5"	-2.187715621	7.831724482	-6.526156628	8.7e-05	0.005740004	1.837313872	"1"	206568788	206569188	"*"	-0.508727296	"1"	206568789	206569188	400	"*"	"*"	-0.508727296	"Intron (ENST00000579436/ENSG00000266094, intron 2 of 5)"	1	206557561	206583695	26135	1	"ENSG00000266094"	"ENST00000605120"	11228	83593	"Ras association domain family member 5"
"RASSF5"	-2.187715621	7.831724482	-6.526156628	8.7e-05	0.005740004	1.837313872	"1"	206565532	206565932	"*"	1.57563077	"1"	206565533	206565932	400	"*"	"*"	1.57563077	"Intron (ENST00000579436/ENSG00000266094, intron 2 of 5)"	1	206557561	206583695	26135	1	"ENSG00000266094"	"ENST00000605120"	7972	83593	"Ras association domain family member 5"
"RHOB"	2.101075371	6.215535788	6.470481978	9.3e-05	0.00592183	1.768938531	"2"	20446728	20447128	"*"	-0.512692746	"2"	20446729	20447128	400	"*"	"*"	-0.512692746	"Promoter (<=1kb)"	2	20447074	20449440	2367	1	"ENSG00000143878"	"ENST00000272233"	0	388	"ras homolog family member B"
"RNF130"	-1.757423329	9.639917048	-6.58201359	8.13e-05	0.005516362	1.905478527	"5"	180052078	180052478	"*"	-0.400664905	"5"	180052079	180052478	400	"*"	"*"	-0.400664905	"Intron (ENST00000522208/ENSG00000113269, intron 1 of 7)"	5	179911651	180071721	160071	2	"ENSG00000113269"	"ENST00000522208"	19243	55819	"ring finger protein 130"
"RNH1"	-1.726432157	11.08423931	-7.147805779	4.21e-05	0.003918645	2.571996781	"11"	507164	507564	"*"	-0.892305987	"11"	507165	507564	400	"*"	"*"	-0.892305987	"Promoter (<=1kb)"	11	494515	507242	12728	2	"ENSG00000023191"	"ENST00000354420"	0	6050	"ribonuclease/angiogenin inhibitor 1"
"ROCK1P1"	-1.689018604	4.774677249	-6.376318431	0.000104345	0.00630942	1.652302941	"18"	107979	108379	"*"	0.473330503	"18"	107980	108379	400	"*"	"*"	0.473330503	"Promoter (<=1kb)"	18	109065	122219	13155	1	"ENSG00000263006"	"ENST00000608049"	-686	727758	"Rho associated coiled-coil containing protein kinase 1 pseudogene 1"
"ROCK1P1"	-1.689018604	4.774677249	-6.376318431	0.000104345	0.00630942	1.652302941	"18"	107237	107637	"*"	-0.671790709	"18"	107238	107637	400	"*"	"*"	-0.671790709	"Promoter (1-2kb)"	18	109065	122219	13155	1	"ENSG00000263006"	"ENST00000608049"	-1428	727758	"Rho associated coiled-coil containing protein kinase 1 pseudogene 1"
"RPIA"	-1.186911145	9.338060683	-4.291356611	0.001806116	0.030911251	-1.263809361	"2"	88691427	88691827	"*"	-0.501375187	"2"	88691428	88691827	400	"*"	"*"	-0.501375187	"Promoter (<=1kb)"	2	88691673	88750929	59257	1	"ENSG00000153574"	"ENST00000283646"	0	22934	"ribose 5-phosphate isomerase A"
"RPL26"	-1.226569986	10.71544996	-3.798404345	0.003876422	0.044474684	-2.043409233	"17"	8383179	8383579	"*"	-0.476114056	"17"	8383180	8383579	400	"*"	"*"	-0.476114056	"Promoter (<=1kb)"	17	8377516	8383193	5678	2	"ENSG00000161970"	"ENST00000648839"	0	6154	"ribosomal protein L26"
"RPL5P9"	-1.847520605	4.588089915	-5.117016489	0.000542643	0.016368705	-0.031858079	"2"	110973465	110973865	"*"	0.426307765	"2"	110973466	110973865	400	"*"	"*"	0.426307765	"Intron (ENST00000676595/ENSG00000153093, intron 13 of 18)"	2	110967834	110968719	886	1	"ENSG00000236330"	"ENST00000448118"	5632	100270832	"ribosomal protein L5 pseudogene 9"
"RPL7AP30"	-1.216469324	5.351647794	-4.537613283	0.001248901	0.025619853	-0.886116054	"4"	112787949	112788349	"*"	-0.571303187	"4"	112787950	112788349	400	"*"	"*"	-0.571303187	"Promoter (<=1kb)"	4	112788083	112788878	796	2	"ENSG00000241741"	"ENST00000482859"	529	441034	"ribosomal protein L7a pseudogene 30"
"RPS25"	-1.036628032	13.67521854	-3.274681078	0.009019	0.065501873	-2.898671695	"11"	119018416	119018816	"*"	-0.53107716	"11"	119018417	119018816	400	"*"	"*"	-0.53107716	"Promoter (<=1kb)"	11	119015712	119018678	2967	2	"ENSG00000118181"	"ENST00000527791"	0	6230	"ribosomal protein S25"
"RPS3P6"	-1.096502058	4.016275451	-2.895591847	0.016888274	0.086717443	-3.526390619	"12"	61994878	61995278	"*"	0.507538793	"12"	61994879	61995278	400	"*"	"*"	0.507538793	"Intron (ENST00000416284/ENSG00000198673, intron 1 of 4)"	12	62021570	62022174	605	2	"ENSG00000213363"	"ENST00000487417"	26896	645000	"ribosomal protein S3 pseudogene 6"
"RPS6KL1"	-2.252708015	9.761970744	-7.025414888	4.83e-05	0.00416542	2.431441803	"14"	74919745	74920145	"*"	0.690094696	"14"	74919746	74920145	400	"*"	"*"	0.690094696	"Promoter (1-2kb)"	14	74909969	74918550	8582	2	"ENSG00000198208"	"ENST00000554834"	-1196	83694	"ribosomal protein S6 kinase like 1"
"RYBP"	-1.141623671	11.15193312	-3.694087128	0.004574986	0.047906509	-2.211916555	"3"	72383658	72384058	"*"	-0.720699589	"3"	72383659	72384058	400	"*"	"*"	-0.720699589	"Intron (ENST00000477973/ENSG00000163602, intron 1 of 3)"	3	72374502	72380630	6129	2	"ENSG00000163602"	"ENST00000676660"	-3029	23429	"RING1 and YY1 binding protein"
"SEPTIN9"	-1.29411126	8.847301384	-3.439082953	0.006896692	0.058583259	-2.627975185	"17"	77451256	77451656	"*"	0.460073305	"17"	77451257	77451656	400	"*"	"*"	0.460073305	"Promoter (<=1kb)"	17	77451244	77499024	47781	1	"ENSG00000184640"	"ENST00000591088"	13	10801	"septin 9"
"SHLD1"	-1.342929518	7.314418136	-4.993352165	0.000645673	0.018316053	-0.210014663	"20"	5740828	5741228	"*"	-0.571303643	"20"	5740829	5741228	400	"*"	"*"	-0.571303643	"Distal Intergenic"	20	5750393	5773447	23055	1	"ENSG00000171984"	"ENST00000378979"	-9165	149840	"shieldin complex subunit 1"
"SLC10A7"	-1.013019554	7.737157647	-3.363696942	0.007796971	0.061274988	-2.75190792	"4"	146494208	146494608	"*"	0.790915026	"4"	146494209	146494608	400	"*"	"*"	0.790915026	"Intron (ENST00000432059/ENSG00000120519, intron 4 of 10)"	4	146477879	146503903	26025	2	"ENSG00000120519"	"ENST00000513583"	9295	84068	"solute carrier family 10 member 7"
"SLC25A35"	-1.050329965	5.907972268	-4.130892527	0.002307513	0.034567114	-1.514308808	"17"	8295238	8295638	"*"	-0.418822298	"17"	8295239	8295638	400	"*"	"*"	-0.418822298	"Promoter (<=1kb)"	17	8287763	8295343	7581	2	"ENSG00000125434"	"ENST00000579192"	0	399512	"solute carrier family 25 member 35"
"SLC26A8"	-2.216598954	2.560138208	-4.083925231	0.002480727	0.036009775	-1.58825288	"6"	36016849	36017249	"*"	-0.533959097	"6"	36016850	36017249	400	"*"	"*"	-0.533959097	"Intron (ENST00000490799/ENSG00000112053, intron 2 of 19)"	6	35943520	36024493	80974	2	"ENSG00000112053"	"ENST00000394602"	7244	116369	"solute carrier family 26 member 8"
"SLC2A14"	-2.514934379	7.497950503	-8.896040413	6.81e-06	0.001401817	4.381271315	"12"	7833313	7833713	"*"	0.515079762	"12"	7833314	7833713	400	"*"	"*"	0.515079762	"Promoter (<=1kb)"	12	7812513	7832816	20304	2	"ENSG00000173262"	"ENST00000542546"	-498	144195	"solute carrier family 2 member 14"
"SLC39A11"	-1.11375545	7.862650079	-3.809947275	0.003806316	0.044276362	-2.02483164	"17"	72916642	72917042	"*"	0.461365708	"17"	72916643	72917042	400	"*"	"*"	0.461365708	"Intron (ENST00000255559/ENSG00000133195, intron 5 of 9)"	17	72821605	72849804	28200	2	"ENSG00000133195"	"ENST00000583715"	-66839	201266	"solute carrier family 39 member 11"
"SLC9B2"	-1.547321789	7.451010761	-5.708099315	0.000243611	0.010101401	0.787932275	"4"	103087291	103087691	"*"	0.560352568	"4"	103087292	103087691	400	"*"	"*"	0.560352568	"Promoter (1-2kb)"	4	103066459	103085829	19371	2	"ENSG00000164038"	"ENST00000508136"	-1463	133308	"solute carrier family 9 member B2"
"SLCO2B1"	-2.584496331	5.58464135	-7.189072968	4.01e-05	0.00381878	2.618948088	"11"	75194951	75195351	"*"	-0.540970503	"11"	75194952	75195351	400	"*"	"*"	-0.540970503	"Promoter (<=1kb)"	11	75196254	75203408	7155	1	"ENSG00000137491"	"ENST00000530012"	-903	11309	"solute carrier organic anion transporter family member 2B1"
"SNORA33"	-1.830482024	2.141963661	-2.96693665	0.014996638	0.082676171	-3.408167716	"6"	132817985	132818385	"*"	1.032910526	"6"	132817986	132818385	400	"*"	"*"	1.032910526	"Promoter (<=1kb)"	6	132817219	132817348	130	1	"ENSG00000200534"	"ENST00000363664"	767	594839	"small nucleolar RNA, H/ACA box 33"
"SOX6"	-1.202318134	9.356434842	-3.287079466	0.008837546	0.065002124	-2.878205782	"11"	16607639	16608039	"*"	0.951065285	"11"	16607640	16608039	400	"*"	"*"	0.951065285	"Promoter (<=1kb)"	11	16465781	16607727	141947	2	"ENSG00000110693"	"ENST00000525835"	0	55553	"SRY-box transcription factor 6"
"SPN"	-1.408049807	13.5031027	-3.884495892	0.003384479	0.041993471	-1.90519385	"16"	29652777	29653177	"*"	-0.466456365	"16"	29652778	29653177	400	"*"	"*"	-0.466456365	"Distal Intergenic"	16	29662979	29665527	2549	1	"ENSG00000197471"	"ENST00000395389"	-9802	6693	"sialophorin"
"SSR4P1"	-1.283139537	3.983150322	-5.137839771	0.000527103	0.016064231	-0.002084753	"21"	45053761	45054161	"*"	1.032423789	"21"	45053762	45054161	400	"*"	"*"	1.032423789	"Distal Intergenic"	21	45071828	45072239	412	2	"ENSG00000235374"	"ENST00000415143"	18078	728039	"signal sequence receptor subunit 4 pseudogene 1"
"ST6GALNAC3"	-1.274859097	4.844147346	-3.439273221	0.006894562	0.058583259	-2.627662857	"1"	76074464	76074864	"*"	-0.54789749	"1"	76074465	76074864	400	"*"	"*"	-0.54789749	"Promoter (<=1kb)"	1	76074746	76634603	559858	1	"ENSG00000184005"	"ENST00000328299"	0	256435	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3"
"ST8SIA6"	-2.007474639	8.361568631	-6.052152217	0.000156279	0.007916849	1.241104038	"10"	17350044	17350444	"*"	0.426385628	"10"	17350045	17350444	400	"*"	"*"	0.426385628	"Intron (ENST00000377602/ENSG00000148488, intron 4 of 7)"	10	17318383	17327109	8727	2	"ENSG00000148488"	"ENST00000440449"	-22936	338596	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6"
"STXBP5"	-1.75328224	9.04132585	-6.28602115	0.000116612	0.006716248	1.539277011	"6"	147344480	147344880	"*"	-0.81005729	"6"	147344481	147344880	400	"*"	"*"	-0.81005729	"Intron (ENST00000321680/ENSG00000164506, intron 21 of 27)"	6	147327201	147363608	36408	1	"ENSG00000164506"	"ENST00000392291"	17280	134957	"syntaxin binding protein 5"
"TACO1"	-1.06400895	6.6458566	-3.399992736	0.007349191	0.060081388	-2.69219351	"17"	63600720	63601120	"*"	-0.769674532	"17"	63600721	63601120	400	"*"	"*"	-0.769674532	"Promoter (<=1kb)"	17	63600882	63608364	7483	1	"ENSG00000136463"	"ENST00000581120"	0	51204	"translational activator of cytochrome c oxidase I"
"TAGLN2"	-1.123862476	11.9702329	-4.245233223	0.001937175	0.031950592	-1.335467895	"1"	159923113	159923513	"*"	0.53984782	"1"	159923114	159923513	400	"*"	"*"	0.53984782	"Promoter (<=1kb)"	1	159918107	159923717	5611	2	"ENSG00000158710"	"ENST00000368096"	204	8407	"transgelin 2"
"TCTN2"	-1.342682553	5.690856496	-4.028030103	0.002704949	0.037751242	-1.676607766	"12"	123670917	123671317	"*"	-0.5104718	"12"	123670918	123671317	400	"*"	"*"	-0.5104718	"Promoter (<=1kb)"	12	123671110	123707997	36888	1	"ENSG00000168778"	"ENST00000680574"	0	79867	"tectonic family member 2"
